,Latitude,Longitude,,sum paid,jan_r,feb_r,mar_r,apr_r,may_r,jun_r,jul_r,aug_r,sep_r,oct_r,nov_r,dec_r,avg_r,jan_t,feb_t,mar_t,apr_t,may_t,jun_t,jul_t,aug_t,sep_t,oct_t,nov_t,dec_t
6388,39.7,-74.1,"(39.7, -74.1)",12949.48,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6389,39.8,-123.2,"(39.8, -123.2)",4801493.45,26.28640193,36.71355499,25.51385928,12.6700565,6.143024619,1.683731513,0.285395764,0.824766355,4.197952218,10.88486141,32.16888298,34.55681818,15.99410881,30.77084367,32.47522686,39.87684036,46.78777778,56.04656741,66.32606838,71.49358974,69.10157155,61.83226496,49.98449132,38.7608547,30.35206782
6390,39.8,-122.2,"(39.8, -122.2)",4801493.45,32.86857446,31.58342421,24.80481686,11.22005988,4.876863877,1.271333674,0.167064439,0.706653715,1.705296277,8.985826772,21.69130435,30.35154137,14.18606332,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6391,39.8,-122,"(39.8, -122)",4801493.45,32.86857446,31.58342421,24.80481686,11.22005988,4.876863877,1.271333674,0.167064439,0.706653715,1.705296277,8.985826772,21.69130435,30.35154137,14.18606332,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6392,39.8,-121.9,"(39.8, -121.9)",4801493.45,32.86857446,31.58342421,24.80481686,11.22005988,4.876863877,1.271333674,0.167064439,0.706653715,1.705296277,8.985826772,21.69130435,30.35154137,14.18606332,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6393,39.8,-121.8,"(39.8, -121.8)",4801493.45,32.86857446,31.58342421,24.80481686,11.22005988,4.876863877,1.271333674,0.167064439,0.706653715,1.705296277,8.985826772,21.69130435,30.35154137,14.18606332,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6394,39.8,-121.7,"(39.8, -121.7)",4801493.45,32.86857446,31.58342421,24.80481686,11.22005988,4.876863877,1.271333674,0.167064439,0.706653715,1.705296277,8.985826772,21.69130435,30.35154137,14.18606332,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6395,39.8,-121.6,"(39.8, -121.6)",4801493.45,10.01099505,10.03377985,12.25056818,10.11402985,11.83556012,12.20609418,16.13412564,14.49660249,12.22442058,9.864498645,10.48469388,9.682142857,11.61145928,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6396,39.8,-120.7,"(39.8, -120.7)",4801493.45,10.01099505,10.03377985,12.25056818,10.11402985,11.83556012,12.20609418,16.13412564,14.49660249,12.22442058,9.864498645,10.48469388,9.682142857,11.61145928,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6397,39.8,-120.6,"(39.8, -120.6)",4801493.45,10.01099505,10.03377985,12.25056818,10.11402985,11.83556012,12.20609418,16.13412564,14.49660249,12.22442058,9.864498645,10.48469388,9.682142857,11.61145928,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6398,39.8,-120.5,"(39.8, -120.5)",4801493.45,10.01099505,10.03377985,12.25056818,10.11402985,11.83556012,12.20609418,16.13412564,14.49660249,12.22442058,9.864498645,10.48469388,9.682142857,11.61145928,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6399,39.8,-83.2,"(39.8, -83.2)",4801493.45,7.432721713,7.445475638,8.786734694,11.36864407,11.95616171,12.77525875,12.55396371,10.80067082,9.367179487,7.634551495,8.98474059,8.235059761,9.778430203,29.13167907,32.30018149,41.55653433,52.79722222,62.95115798,71.43782051,75.15583127,73.84408602,66.84388889,54.88072787,43.83008547,33.82940447
6400,39.8,-83.1,"(39.8, -83.1)",4801493.45,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6401,39.8,-83,"(39.8, -83)",4801493.45,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,29.13167907,32.30018149,41.55653433,52.79722222,62.95115798,71.43782051,75.15583127,73.84408602,66.84388889,54.88072787,43.83008547,33.82940447
6402,39.8,-82.9,"(39.8, -82.9)",4801493.45,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6403,39.8,-82.8,"(39.8, -82.8)",4801493.45,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6404,39.8,-82.7,"(39.8, -82.7)",4801493.45,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6405,39.8,-82.6,"(39.8, -82.6)",4801493.45,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6406,39.8,-82.4,"(39.8, -82.4)",4801493.45,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6407,39.8,-82.3,"(39.8, -82.3)",4801493.45,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6408,39.8,-82.1,"(39.8, -82.1)",4801493.45,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6409,39.8,-82,"(39.8, -82)",4801493.45,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6410,39.8,-81.9,"(39.8, -81.9)",4801493.45,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6411,39.8,-81.6,"(39.8, -81.6)",4801493.45,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6412,39.8,-81.5,"(39.8, -81.5)",4801493.45,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6413,39.8,-81.4,"(39.8, -81.4)",4801493.45,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6414,39.8,-81.2,"(39.8, -81.2)",4801493.45,7.414387634,7.78986403,8.969846491,11.02425713,11.49133949,13.45033113,13.46810934,10.47336293,11.28052995,8.370122631,10.02054795,8.92087156,10.22279752,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6415,39.8,-81.1,"(39.8, -81.1)",4801493.45,7.414387634,7.78986403,8.969846491,11.02425713,11.49133949,13.45033113,13.46810934,10.47336293,11.28052995,8.370122631,10.02054795,8.92087156,10.22279752,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6416,39.8,-81,"(39.8, -81)",4801493.45,7.414387634,7.78986403,8.969846491,11.02425713,11.49133949,13.45033113,13.46810934,10.47336293,11.28052995,8.370122631,10.02054795,8.92087156,10.22279752,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6417,39.8,-80.9,"(39.8, -80.9)",4801493.45,7.414387634,7.78986403,8.969846491,11.02425713,11.49133949,13.45033113,13.46810934,10.47336293,11.28052995,8.370122631,10.02054795,8.92087156,10.22279752,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6418,39.8,-80.8,"(39.8, -80.8)",4801493.45,7.414387634,7.78986403,8.969846491,11.02425713,11.49133949,13.45033113,13.46810934,10.47336293,11.28052995,8.370122631,10.02054795,8.92087156,10.22279752,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6419,39.8,-80.7,"(39.8, -80.7)",4801493.45,7.414387634,7.78986403,8.969846491,11.02425713,11.49133949,13.45033113,13.46810934,10.47336293,11.28052995,8.370122631,10.02054795,8.92087156,10.22279752,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6420,39.8,-76.1,"(39.8, -76.1)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6421,39.8,-76,"(39.8, -76)",4801493.45,9.514319809,10.30812325,13.04217536,12.21502591,13.59137344,12.80555556,13.13761468,12.27921406,14.01237345,12.13880446,12.64539749,11.36799185,12.25483078,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6422,39.8,-75.9,"(39.8, -75.9)",4801493.45,9.514319809,10.30812325,13.04217536,12.21502591,13.59137344,12.80555556,13.13761468,12.27921406,14.01237345,12.13880446,12.64539749,11.36799185,12.25483078,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6423,39.8,-75.8,"(39.8, -75.8)",4801493.45,9.514319809,10.30812325,13.04217536,12.21502591,13.59137344,12.80555556,13.13761468,12.27921406,14.01237345,12.13880446,12.64539749,11.36799185,12.25483078,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6424,39.8,-75.7,"(39.8, -75.7)",4801493.45,9.514319809,10.30812325,13.04217536,12.21502591,13.59137344,12.80555556,13.13761468,12.27921406,14.01237345,12.13880446,12.64539749,11.36799185,12.25483078,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6425,39.8,-75.6,"(39.8, -75.6)",4801493.45,9.514319809,10.30812325,13.04217536,12.21502591,13.59137344,12.80555556,13.13761468,12.27921406,14.01237345,12.13880446,12.64539749,11.36799185,12.25483078,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6426,39.8,-75.5,"(39.8, -75.5)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6427,39.8,-75.4,"(39.8, -75.4)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6428,39.8,-75.3,"(39.8, -75.3)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6429,39.8,-75.2,"(39.8, -75.2)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6430,39.8,-75.1,"(39.8, -75.1)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6431,39.8,-75,"(39.8, -75)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6432,39.8,-74.9,"(39.8, -74.9)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6433,39.8,-74.8,"(39.8, -74.8)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6434,39.8,-74.7,"(39.8, -74.7)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6435,39.8,-74.4,"(39.8, -74.4)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6436,39.8,-74.3,"(39.8, -74.3)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6437,39.8,-74.2,"(39.8, -74.2)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6438,39.8,-74.1,"(39.8, -74.1)",4801493.45,7.314139111,7.514839491,9.224107665,10.21567436,10.8262159,12.47188995,12.50668151,9.045653533,12.58668266,10.66032457,9.683323649,8.788068182,10.06980005,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6439,39.9,-122.3,"(39.9, -122.3)",167051628.3,32.86857446,31.58342421,24.80481686,11.22005988,4.876863877,1.271333674,0.167064439,0.706653715,1.705296277,8.985826772,21.69130435,30.35154137,14.18606332,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6440,39.9,-122.2,"(39.9, -122.2)",167051628.3,32.86857446,31.58342421,24.80481686,11.22005988,4.876863877,1.271333674,0.167064439,0.706653715,1.705296277,8.985826772,21.69130435,30.35154137,14.18606332,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6441,39.9,-122.1,"(39.9, -122.1)",167051628.3,32.86857446,31.58342421,24.80481686,11.22005988,4.876863877,1.271333674,0.167064439,0.706653715,1.705296277,8.985826772,21.69130435,30.35154137,14.18606332,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6442,39.9,-122,"(39.9, -122)",167051628.3,32.86857446,31.58342421,24.80481686,11.22005988,4.876863877,1.271333674,0.167064439,0.706653715,1.705296277,8.985826772,21.69130435,30.35154137,14.18606332,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6443,39.9,-121,"(39.9, -121)",167051628.3,10.01099505,10.03377985,12.25056818,10.11402985,11.83556012,12.20609418,16.13412564,14.49660249,12.22442058,9.864498645,10.48469388,9.682142857,11.61145928,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6444,39.9,-120.9,"(39.9, -120.9)",167051628.3,10.01099505,10.03377985,12.25056818,10.11402985,11.83556012,12.20609418,16.13412564,14.49660249,12.22442058,9.864498645,10.48469388,9.682142857,11.61145928,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6445,39.9,-83.4,"(39.9, -83.4)",167051628.3,7.432721713,7.445475638,8.786734694,11.36864407,11.95616171,12.77525875,12.55396371,10.80067082,9.367179487,7.634551495,8.98474059,8.235059761,9.778430203,29.13167907,32.30018149,41.55653433,52.79722222,62.95115798,71.43782051,75.15583127,73.84408602,66.84388889,54.88072787,43.83008547,33.82940447
6446,39.9,-83.2,"(39.9, -83.2)",167051628.3,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6447,39.9,-83.1,"(39.9, -83.1)",167051628.3,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6448,39.9,-83,"(39.9, -83)",167051628.3,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,46.49365672,50.07222222,53.96176219,58.99094454,67.57304167,76.20030095,82.15808333,79.83587884,74.28718937,64.05170068,52.07035133,45.87238806
6449,39.9,-82.9,"(39.9, -82.9)",167051628.3,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6450,39.9,-82.8,"(39.9, -82.8)",167051628.3,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6451,39.9,-82.7,"(39.9, -82.7)",167051628.3,7.435233161,7.281716418,7.229230769,11.90186125,10.82207578,14.1352657,11.71361502,11.04545455,11.08441558,9.332247557,8.912524851,9.003533569,9.991431184,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6452,39.9,-82.5,"(39.9, -82.5)",167051628.3,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6453,39.9,-82.4,"(39.9, -82.4)",167051628.3,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6454,39.9,-82.3,"(39.9, -82.3)",167051628.3,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6455,39.9,-82.1,"(39.9, -82.1)",167051628.3,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6456,39.9,-82,"(39.9, -82)",167051628.3,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6457,39.9,-81.9,"(39.9, -81.9)",167051628.3,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6458,39.9,-81.6,"(39.9, -81.6)",167051628.3,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6459,39.9,-81.5,"(39.9, -81.5)",167051628.3,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6460,39.9,-81.4,"(39.9, -81.4)",167051628.3,6.890801187,6.317372621,8.412432432,10.33045481,10.80131363,11.56063947,11.33664921,10.20461869,10.6154267,7.853616533,8.754705144,7.81547619,9.241125551,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6461,39.9,-81,"(39.9, -81)",167051628.3,7.414387634,7.78986403,8.969846491,11.02425713,11.49133949,13.45033113,13.46810934,10.47336293,11.28052995,8.370122631,10.02054795,8.92087156,10.22279752,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6462,39.9,-80.9,"(39.9, -80.9)",167051628.3,7.414387634,7.78986403,8.969846491,11.02425713,11.49133949,13.45033113,13.46810934,10.47336293,11.28052995,8.370122631,10.02054795,8.92087156,10.22279752,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6463,39.9,-80.8,"(39.9, -80.8)",167051628.3,7.414387634,7.78986403,8.969846491,11.02425713,11.49133949,13.45033113,13.46810934,10.47336293,11.28052995,8.370122631,10.02054795,8.92087156,10.22279752,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
6464,39.9,-80.7,"(39.9, -80.7)",167051628.3,7.414387634,7.78986403,8.969846491,11.02425713,11.49133949,13.45033113,13.46810934,10.47336293,11.28052995,8.370122631,10.02054795,8.92087156,10.22279752,35.19408602,39.27450091,45.02109181,50.43047009,58.71935484,67.47320513,74.87580645,72.94565757,64.9592735,53.55963606,42.30538462,34.75885029
